loan_id,payer_id,program_id,loan_amount,interest_rate,loan_term_years,loan_term_months,loan_type,institution_name,institution_city,institution_province,education_value,down_payment,ltv_ratio,origination_date,disbursement_date,maturity_date,current_balance,loan_status,lender,program_duration_years,monthly_payment,grace_period_months
121,121,10,196480.71,7.48,25,300,Education Line of Credit,University of Saskatchewan,Saskatoon,Saskatchewan,246766.9361016734,50286.22610167341,79.62,2024-04-03,2024-06-26,2049-04-03,192214.7,Active,Canada Student Loans Program,4,1449.42,6
122,122,11,148641.31,3.682,20,240,Professional Student Loan,York University,Toronto,Ontario,230948.57055256754,82307.26055256755,64.36,2023-01-03,2023-09-08,2043-01-03,136838.75,Active,Royal Bank of Canada,4,876.03,12
123,123,20,132542.98,3.435,20,240,Professional Student Loan,McMaster University,Hamilton,Ontario,180940.69732713257,48397.71732713256,73.25,2025-06-03,2025-07-16,2045-06-03,128644.3,Active,TD Canada Trust,2,764.28,0
124,124,29,186954.38,3.004,20,240,Graduate Student Loan,Ryerson University,Toronto,Ontario,257837.19221450784,70882.81221450784,72.51,2021-12-03,2024-05-10,2041-12-03,159240.3,Active,National Bank of Canada,5,1037.22,6
125,125,12,118276.25,6.54,20,240,Education Line of Credit,Memorial University,St. John's,Newfoundland,180786.5420438854,62510.29204388539,65.42,2020-10-03,2023-09-04,2040-10-03,99272.97,Active,BMO Student Banking Program,3,884.62,0
126,126,23,128373.02,4.371,15,180,Graduate Student Loan,University of Calgary,Calgary,Alberta,183510.81392412764,55137.79392412763,69.95,2022-08-03,2022-09-08,2037-08-03,111232.51,Active,CIBC,3,973.6,12
127,127,14,212713.57,7.747,15,180,Parent PLUS Loan,McMaster University,Hamilton,Ontario,259514.66477288827,46801.09477288826,81.97,2020-08-03,2022-01-01,2035-08-03,170468.85,Active,Provincial Student Aid,3,2001.86,12
128,128,26,191712.37,4.372,25,300,Professional Student Loan,Memorial University,St. John's,Newfoundland,245939.74873644064,54227.378736440645,77.95,2021-09-03,2024-01-11,2046-09-03,175300.55,Active,Canada Student Loans Program,4,1051.72,12
129,129,2,112026.82,4.243,15,180,Student Loan,Dalhousie University,Halifax,Nova Scotia,134757.9474452175,22731.127445217484,83.13,2021-02-03,2022-09-03,2036-02-03,81153.2,Active,CIBC,3,842.36,0
130,130,35,263119.09,11.826,15,180,Private Education Loan,Carleton University,Ottawa,Ontario,319429.0846168423,56309.99461684225,82.37,2021-10-03,2023-05-05,2036-10-03,225185.12,Active,TD Canada Trust,4,3128.48,0
131,131,36,226568.6,2.628,20,240,Student Loan,Carleton University,Ottawa,Ontario,252088.91821524387,25520.318215243868,89.88,2022-09-03,2023-01-01,2042-09-03,194204.84,Active,Provincial Student Aid,4,1214.77,0
132,132,5,148276.06,10.534,25,300,Private Education Loan,McGill University,Montreal,Quebec,194672.79188555985,46396.73188555986,76.17,2022-08-03,2023-09-07,2047-08-03,142827.88,Active,TD Canada Trust,2,1403.6,0
133,133,1,251748.2,3.341,25,300,Graduate Student Loan,Queen's University,Kingston,Ontario,328990.7173004546,77242.51730045461,76.52,2025-07-03,2025-09-01,2050-07-03,251748.2,In Grace Period,Bank of Nova Scotia,5,1238.95,12
134,134,10,202563.07,5.033,25,300,Professional Student Loan,University of Ottawa,Ottawa,Ontario,250849.45383791983,48286.38383791983,80.75,2021-06-03,2023-01-05,2046-06-03,180389.87,In Deferment,BMO Student Banking Program,3,1188.06,0
135,135,17,235028.64,4.481,20,240,Graduate Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,290744.5919050996,55715.95190509956,80.84,2020-04-03,2022-01-04,2040-04-03,184209.81,Active,Bank of Montreal,5,1484.5,0
136,136,38,274167.92,6.435,20,240,Education Line of Credit,McGill University,Montreal,Quebec,335331.5477440023,61163.627744002326,81.76,2020-05-03,2023-05-10,2040-05-03,229693.1,Active,Canada Student Loans Program,4,2033.64,6
137,137,16,248400.74,3.698,20,240,Professional Student Loan,Memorial University,St. John's,Newfoundland,291340.8643059066,42940.12430590659,85.26,2022-06-03,2023-05-09,2042-06-03,213837.22,Active,RBC Student Banking,4,1466.03,0
138,138,40,119260.66,8.295,20,240,Parent PLUS Loan,Queen's University,Kingston,Ontario,188155.7999361921,68895.1399361921,63.38,2021-06-03,2022-05-07,2041-06-03,108734.27,In Deferment,National Bank of Canada,3,1019.55,12
139,139,23,222722.35,8.074,20,240,Education Line of Credit,University of Alberta,Edmonton,Alberta,254857.88871147015,32135.538711470144,87.39,2022-06-03,2023-01-15,2042-06-03,205591.21,Active,TD Canada Trust,4,1873.21,6
140,140,17,155667.75,5.333,20,240,Professional Student Loan,Queen's University,Kingston,Ontario,174326.63985147674,18658.889851476735,89.3,2026-01-03,2026-02-21,2046-01-03,154569.76,Active,Bank of Montreal,3,1056.19,0
141,141,28,267373.94,3.56,15,180,Student Loan,NAIT,Edmonton,Alberta,415775.14542042837,148401.20542042836,64.31,2020-05-03,2024-09-08,2035-05-03,177134.11,Active,Royal Bank of Canada,5,1919.3,0
142,142,10,206555.21,4.1129999999999995,20,240,Graduate Student Loan,University of Victoria,Victoria,British Columbia,265752.6374886197,59197.42748861972,77.72,2025-10-03,2025-12-04,2045-10-03,203190.2,Active,Canada Student Loans Program,3,1264.02,0
143,143,27,185741.98,9.357,15,180,Parent PLUS Loan,University of Calgary,Calgary,Alberta,259284.75932664674,73542.77932664673,71.64,2022-07-03,2024-05-10,2037-07-03,164177.81,Active,Scotiabank Student Line of Credit,3,1923.57,6
144,144,12,161933.49,2.792,15,180,Student Loan,York University,Toronto,Ontario,240876.55491457053,78943.06491457054,67.23,2024-04-03,2024-05-17,2039-04-03,148615.02,Active,Scotiabank Student Line of Credit,3,1102.15,6
145,145,3,288913.01,2.921,20,240,Professional Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,336437.9237031607,47524.91370316071,85.87,2019-12-03,2022-09-13,2039-12-03,220207.82,Active,TD Student Line of Credit,4,1590.9,6
146,146,21,128425.62,7.232,15,180,Education Line of Credit,University of Calgary,Calgary,Alberta,164729.7106074118,36304.09060741181,77.96,2024-12-03,2025-01-03,2039-12-03,126822.93,Active,CIBC,3,1171.05,12
147,147,18,214397.71,10.497,20,240,Parent PLUS Loan,Concordia University,Montreal,Quebec,308245.949946149,93848.23994614903,69.55,2025-04-03,2025-05-14,2045-04-03,212774.81,Active,Scotiabank Student Line of Credit,4,2140.07,6
148,148,32,180191.41,12.11,25,300,Private Education Loan,Queen's University,Kingston,Ontario,206982.4409769304,26791.0309769304,87.06,2025-09-03,2025-10-14,2050-09-03,180097.36,Active,Bank of Montreal,3,1912.48,6
149,149,1,173942.42,7.004,20,240,Parent PLUS Loan,University of Manitoba,Winnipeg,Manitoba,267018.13392565877,93075.71392565875,65.14,2024-12-03,2025-01-04,2044-12-03,168362.21,Active,Royal Bank of Canada,3,1348.99,0
150,150,36,128657.2,3.043,20,240,Graduate Student Loan,Memorial University,St. John's,Newfoundland,147297.05143861042,18639.85143861042,87.35,2025-02-03,2025-04-11,2045-02-03,127876.11,Active,Royal Bank of Canada,2,716.3,12
151,151,18,169155.74,12.383,25,300,Private Education Loan,McGill University,Montreal,Quebec,258414.72626730328,89258.98626730329,65.46,2023-09-03,2023-11-03,2048-09-03,166771.11,Active,Bank of Nova Scotia,5,1829.64,6
152,152,15,136256.75,3.446,25,300,Professional Student Loan,Dalhousie University,Halifax,Nova Scotia,177666.20419495463,41409.454194954626,76.69,2024-11-03,2024-12-10,2049-11-03,131265.61,Active,Royal Bank of Canada,2,678.19,0
153,153,9,201443.09,3.714,25,300,Graduate Student Loan,University of Calgary,Calgary,Alberta,261214.42772958986,59771.33772958987,77.12,2022-07-03,2024-09-13,2047-07-03,187281.07,Active,National Bank of Canada,5,1031.74,12
154,154,26,287848.91,2.626,25,300,Student Loan,Simon Fraser University,Burnaby,British Columbia,350481.1966023851,62632.28660238511,82.13,2021-06-03,2024-09-15,2046-06-03,245859.73,Active,Bank of Nova Scotia,5,1309.68,0
155,155,21,113153.85,3.204,15,180,Professional Student Loan,Concordia University,Montreal,Quebec,180013.93127672872,66860.08127672871,62.86,2021-08-03,2024-05-07,2036-08-03,83571.65,Active,Canada Student Loans Program,3,792.57,0
156,156,9,318574.45,4.18,15,180,Graduate Student Loan,Memorial University,St. John's,Newfoundland,395914.6488344278,77340.1988344278,80.47,2022-02-03,2023-09-06,2037-02-03,249035.45,Active,TD Student Line of Credit,5,2385.3,0
157,157,40,194370.95,3.14,15,180,Professional Student Loan,University of Waterloo,Waterloo,Ontario,227267.69898678845,32896.74898678844,85.53,2025-07-03,2025-09-10,2040-07-03,186669.38,Active,TD Student Line of Credit,3,1355.42,0
158,158,40,122250.45,4.195,15,180,Student Loan,University of Calgary,Calgary,Alberta,146530.54107162548,24280.091071625488,83.43,2022-10-03,2023-09-14,2037-10-03,106815.23,Active,Provincial Student Aid,2,916.26,12
159,159,8,127833.41,3.896,20,240,Student Loan,Carleton University,Ottawa,Ontario,197912.27602775974,70078.86602775974,64.59,2020-04-03,2022-09-11,2040-04-03,98838.14,Active,TD Student Line of Credit,4,767.66,0
160,160,19,249615.05,4.916,20,240,Education Line of Credit,Queen's University,Kingston,Ontario,331582.2604485835,81967.21044858353,75.28,2022-12-03,2023-05-11,2042-12-03,227293.45,In Deferment,National Bank of Canada,5,1635.79,6
161,161,30,59546.68,3.568,15,180,Professional Student Loan,Concordia University,Montreal,Quebec,85394.55608425969,25847.87608425969,69.73,2022-01-03,2024-09-15,2037-01-03,45766.69,Active,Bank of Montreal,2,427.68,0
162,162,9,267045.87,7.461,20,240,Education Line of Credit,Memorial University,St. John's,Newfoundland,308377.6023785132,41331.7323785132,86.6,2023-08-03,2023-10-20,2043-08-03,249947.61,Active,Canada Student Loans Program,4,2144.94,0
163,163,41,316499.32,3.528,20,240,Student Loan,University of Manitoba,Winnipeg,Manitoba,369712.4340311599,53213.1140311599,85.61,2025-10-03,2025-11-26,2045-10-03,316499.32,In Deferment,TD Student Line of Credit,4,1840.13,12
164,164,18,233910.12,4.841,15,180,Student Loan,Carleton University,Ottawa,Ontario,272968.3451826185,39058.22518261848,85.69,2019-04-03,2022-01-09,2034-04-03,158807.53,In Deferment,Canada Student Loans Program,5,1830.43,12
165,165,36,108806.65,3.827,25,300,Professional Student Loan,Dalhousie University,Halifax,Nova Scotia,177838.84312848392,69032.19312848392,61.18,2020-09-03,2022-05-10,2045-09-03,92627.92,Active,Bank of Nova Scotia,3,563.98,0
166,166,7,176732.8,4.442,15,180,Graduate Student Loan,University of Victoria,Victoria,British Columbia,212801.18696988275,36068.38696988276,83.05,2020-10-03,2023-09-15,2035-10-03,130299.3,Active,Provincial Student Aid,5,1346.76,6
167,167,23,121461.61,3.005,20,240,Professional Student Loan,University of Manitoba,Winnipeg,Manitoba,175156.36902993274,53694.75902993274,69.34,2023-05-03,2023-07-23,2043-05-03,112718.54,Active,Royal Bank of Canada,3,673.93,12
168,168,31,268616.39,5.947,20,240,Education Line of Credit,Ryerson University,Toronto,Ontario,429120.29078451183,160503.90078451182,62.6,2024-03-03,2024-04-20,2044-03-03,253086.91,Active,CIBC,5,1916.25,0
169,169,6,191398.85,5.889,15,180,Education Line of Credit,Carleton University,Ottawa,Ontario,280514.9924050555,89116.14240505549,68.23,2024-11-03,2025-01-15,2039-11-03,179649.78,Active,TD Student Line of Credit,4,1603.68,0
170,170,20,281840.62,5.824,25,300,Private Education Loan,NAIT,Edmonton,Alberta,400668.6076708777,118827.98767087772,70.34,2018-08-03,2024-09-02,2043-08-03,240500.0,Active,TD Student Line of Credit,5,1785.7,12
171,171,9,406423.05,3.76,20,240,Graduate Student Loan,Concordia University,Montreal,Quebec,472306.47338455566,65883.42338455567,86.05,2021-11-03,2022-01-15,2041-11-03,348880.17,Active,Bank of Nova Scotia,5,2411.75,6
172,172,10,139116.22,11.261,25,300,Private Education Loan,University of Alberta,Edmonton,Alberta,163366.05363167863,24249.83363167863,85.16,2022-02-03,2024-09-12,2047-02-03,135286.93,Active,Royal Bank of Canada,2,1389.83,12
173,173,8,383706.45,4.188000000000001,25,300,Professional Student Loan,York University,Toronto,Ontario,435281.32274199364,51574.87274199363,88.15,2021-01-03,2023-09-01,2046-01-03,343243.84,In Deferment,Scotiabank Student Line of Credit,5,2065.39,12
174,174,10,281795.72,4.731,20,240,Graduate Student Loan,Concordia University,Montreal,Quebec,460668.87731769093,178873.15731769096,61.17,2023-08-03,2023-09-28,2043-08-03,267110.72,Active,Royal Bank of Canada,5,1818.11,12
175,175,11,98704.3,2.72,25,300,Graduate Student Loan,Simon Fraser University,Burnaby,British Columbia,149927.7912983373,51223.49129833731,65.83,2026-01-03,2026-03-23,2051-01-03,98704.3,In Grace Period,Scotiabank Student Line of Credit,2,453.82,12
176,176,24,286147.83,6.048,25,300,Education Line of Credit,University of Manitoba,Winnipeg,Manitoba,368284.5702206667,82136.74022066669,77.7,2025-01-03,2025-02-03,2050-01-03,279778.0,Active,Royal Bank of Canada,4,1852.06,0
177,177,11,186797.92,3.328,20,240,Professional Student Loan,University of Manitoba,Winnipeg,Manitoba,288419.84314433223,101621.92314433222,64.77,2018-08-03,2022-05-02,2038-08-03,128658.05,Active,National Bank of Canada,5,1066.92,0
178,178,9,120186.77,4.753,25,300,Professional Student Loan,University of Alberta,Edmonton,Alberta,135438.9484686604,15252.178468660408,88.74,2024-01-03,2024-03-17,2049-01-03,115611.33,Active,CIBC,2,685.41,6
179,179,39,251007.27,6.085,20,240,Education Line of Credit,University of Calgary,Calgary,Alberta,310774.8114949523,59767.54149495231,80.77,2018-11-03,2023-09-01,2038-11-03,199708.56,Active,Bank of Nova Scotia,5,1810.62,12
180,180,23,265500.94,7.527,15,180,Education Line of Credit,Carleton University,Ottawa,Ontario,435605.11107748956,170104.17107748956,60.95,2022-11-03,2023-05-13,2037-11-03,240145.45,Active,National Bank of Canada,5,2465.3,12
181,181,14,115794.97,6.912,15,180,Private Education Loan,Ryerson University,Toronto,Ontario,185316.79589098945,69521.82589098945,62.48,2025-12-03,2026-02-27,2040-12-03,115794.97,In Grace Period,Bank of Nova Scotia,3,1035.11,12
182,182,7,175231.23,4.041,15,180,Student Loan,York University,Toronto,Ontario,241067.8522943818,65836.62229438178,72.69,2026-03-03,2026-05-02,2041-03-03,175231.23,In Grace Period,TD Canada Trust,3,1299.77,6
183,183,12,62352.27,12.496,15,180,Parent PLUS Loan,University of Ottawa,Ottawa,Ontario,97781.3775913725,35429.1075913725,63.77,2023-12-03,2024-01-05,2038-12-03,58505.13,In Forbearance,BMO Student Banking Program,2,768.34,0
184,184,40,82159.22,3.847,15,180,Graduate Student Loan,University of Ottawa,Ottawa,Ontario,124667.64602007164,42508.42602007164,65.9,2024-03-03,2024-05-20,2039-03-03,75547.48,Active,National Bank of Canada,2,601.44,6
185,185,18,128625.25,7.35,15,180,Education Line of Credit,Ryerson University,Toronto,Ontario,168365.68592424504,39740.435924245045,76.4,2022-05-03,2023-05-10,2037-05-03,113313.07,Active,TD Student Line of Credit,3,1181.43,12
186,186,12,206396.71,7.732,15,180,Education Line of Credit,University of Waterloo,Waterloo,Ontario,240789.9897580387,34393.2797580387,85.72,2025-05-03,2025-06-09,2040-05-03,199457.76,Active,Scotiabank Student Line of Credit,3,1940.63,0
187,187,9,171715.01,7.12,25,300,Parent PLUS Loan,Memorial University,St. John's,Newfoundland,238221.02604296122,66506.01604296122,72.08,2019-02-03,2023-01-13,2044-02-03,148121.15,Active,CIBC,5,1226.82,0
188,188,21,134988.78,6.99,25,300,Education Line of Credit,York University,Toronto,Ontario,184193.91458738776,49205.13458738776,73.29,2022-04-03,2024-05-09,2047-04-03,127072.95,Active,Bank of Montreal,4,953.21,6
189,189,9,81711.36,2.876,20,240,Professional Student Loan,Memorial University,St. John's,Newfoundland,121279.14296190572,39567.782961905716,67.37,2023-01-03,2024-01-12,2043-01-03,71410.92,Active,CIBC,2,448.11,0
190,190,7,185738.67,4.741,25,300,Education Line of Credit,Simon Fraser University,Burnaby,British Columbia,222437.35074803146,36698.680748031446,83.5,2024-08-03,2024-10-09,2049-08-03,183109.37,Active,TD Canada Trust,4,1057.97,12
191,191,36,101823.56,5.367,20,240,Student Loan,McMaster University,Hamilton,Ontario,122596.49874129597,20772.938741295977,83.06,2021-11-03,2024-01-02,2041-11-03,91166.72,Active,Royal Bank of Canada,3,692.8,12
192,192,35,136620.33,3.308,20,240,Student Loan,University of Manitoba,Winnipeg,Manitoba,161230.3940550926,24610.064055092604,84.74,2022-01-03,2023-01-07,2042-01-03,120079.65,Active,Canada Student Loans Program,3,778.93,12
193,193,35,134201.77,10.538,25,300,Private Education Loan,University of Ottawa,Ottawa,Ontario,160339.5276540216,26137.75765402161,83.7,2021-12-03,2024-05-07,2046-12-03,129804.11,Active,Scotiabank Student Line of Credit,2,1270.75,12
194,194,41,130568.93,5.664,15,180,Education Line of Credit,Ryerson University,Toronto,Ontario,169320.202190516,38751.272190516,77.11,2021-06-03,2022-05-01,2036-06-03,103414.0,Active,Provincial Student Aid,2,1078.25,6
195,195,6,103232.63,3.882,20,240,Student Loan,Concordia University,Montreal,Quebec,132918.05285776797,29685.42285776796,77.67,2025-06-03,2025-07-14,2045-06-03,100338.63,Active,Provincial Student Aid,2,619.17,0
196,196,29,195669.21,3.613,15,180,Professional Student Loan,Simon Fraser University,Burnaby,British Columbia,226042.014697782,30372.804697782005,86.56,2024-10-03,2024-12-19,2039-10-03,180514.98,Active,Provincial Student Aid,4,1409.69,0
197,197,24,176190.72,4.486000000000001,15,180,Graduate Student Loan,University of Victoria,Victoria,British Columbia,244392.40969657217,68201.68969657217,72.09,2023-03-03,2023-05-04,2038-03-03,153624.77,Active,Canada Student Loans Program,3,1346.59,6
198,198,25,193927.73,4.584,20,240,Professional Student Loan,University of Ottawa,Ottawa,Ontario,284136.4960538676,90208.76605386761,68.25,2020-09-03,2022-01-01,2040-09-03,163702.22,Active,National Bank of Canada,3,1235.69,12
199,199,32,158393.92,4.335,15,180,Student Loan,University of Calgary,Calgary,Alberta,222811.48526559956,64417.56526559955,71.09,2023-01-03,2023-03-01,2038-01-03,136489.41,Active,RBC Student Banking,4,1198.39,6
200,200,23,199277.66,10.038,15,180,Private Education Loan,Simon Fraser University,Burnaby,British Columbia,240386.74727785657,41109.08727785657,82.9,2024-08-03,2024-10-10,2039-08-03,192192.7,Active,BMO Student Banking Program,5,2146.08,6
201,201,16,141490.01,6.59,20,240,Education Line of Credit,University of British Columbia,Vancouver,British Columbia,204238.585040843,62748.57504084299,69.28,2021-01-03,2023-09-07,2041-01-03,120076.51,Active,CIBC,3,1062.42,0
202,202,1,162759.1,2.566,25,300,Student Loan,University of Victoria,Victoria,British Columbia,183886.06631762433,21126.96631762432,88.51,2025-10-03,2025-11-06,2050-10-03,162759.1,Active,National Bank of Canada,2,735.59,6
203,203,38,149082.49,6.803,20,240,Parent PLUS Loan,Dalhousie University,Halifax,Nova Scotia,228709.1126169446,79626.6226169446,65.18,2020-11-03,2024-01-01,2040-11-03,131021.33,Active,Bank of Montreal,5,1138.27,12
